sample_name	experiment_accession
10143.004.5.11.2013.Soil.RArmpit.SiteG	ERX1166124
10143.004.5.15.2013.Skin.PBS.RBicep.VW	ERX1166155
10143.016.4.17.2013.Skin.RHip.RD	ERX1166376
10143.016.5.7.2013.Soil.ctrl.ctrlC	ERX1166823
10143.016.5.7.2013.Soil.ctrl.ctrlB	ERX1166822
10143.004.7.8.2013.Skin.Lknee.TD	ERX1166348
10143.016.5.13.2013.Skin.RHip.RD	ERX1166624
10143.004.4.19.2013.Skin.LBicep.XD	ERX1165931
10143.004.4.29.2013.Skin.PBS.RHip.RW	ERX1166064
10143.016.4.23.2013.Soil.RHip.SiteB	ERX1166464
10143.004.4.27.2013.Skin.PBS.Head.QW	ERX1166033
10143.016.4.17.2013.Skin.Head.QD	ERX1166365
10143.016.4.19.2013.Soil.ctrl.ctrlC	ERX1166414
10143.004.5.5.2013.Skin.RHip.RD	ERX1166264
10143.016.4.19.2013.Soil.ctrl.ctrlA	ERX1166412
10143.004.5.13.2013.Skin.LBicep.XD	ERX1166128
10143.016.4.25.2013.Skin.RHip.RD	ERX1166484
10143.016.4.23.2013.Skin.LLateral.YD	ERX1166444
10143.016.5.19.2013.Skin.PBS.RLateral.WW	ERX1166674
10143.016.4.25.2013.Skin.LLateral.YD	ERX1166472
10143.016.5.3.2013.Skin.PBS.Groin.UW	ERX1166746
10143.004.4.25.2013.Skin.RHip.RD	ERX1166017
10143.016.5.15.2013.Skin.PBS.RHip.RW	ERX1166647
10143.016.4.21.2013.Skin.LBicep.XD	ERX1166417
10143.004.4.23.2013.Soil.RArmpit.SiteG	ERX1165999
10143.016.5.27.2013.Skin.RHip.RD	ERX1166728
10143.004.4.23.2013.Skin.LHip.SD	ERX1165979
10143.004.4.19.2013.Skin.Lknee.TD	ERX1165934
10143.016.4.17.2013.Skin.Lknee.TD	ERX1166369
10143.016.5.23.2013.Skin.Lknee.TD	ERX1166692
10143.016.5.1.2013.Soil.LArmpit.SiteF	ERX1166572
10143.016.7.8.2013.Skin.LHip.SD	ERX1166880
10143.004.5.19.2013.Skin.PBS.RHip.RW	ERX1166175
10143.016.4.19.2013.Skin.RLateral.WD	ERX1166404
10143.004.5.9.2013.Soil.RArmpit.SiteG	ERX1166321
10143.004.5.13.2013.Soil.RArmpit.SiteG	ERX1166145
10143.016.5.5.2013.Soil.LHip.SiteC	ERX1166789
10143.016.5.5.2013.Soil.RArmpit.SiteG	ERX1166791
10143.016.5.13.2013.Skin.LHip.SD	ERX1166611
10143.016.5.23.2013.Soil.LHip.SiteC	ERX1166707
10143.004.7.8.2013.Skin.PBS.LHip.SW	ERX1166350
10143.016.5.27.2013.Skin.LBicep.XD	ERX1166715
10143.004.7.8.2013.Skin.PBS.LKnee.TW	ERX1166351
10143.016.5.7.2013.Skin.Head.QD	ERX1166797
10143.016.5.5.2013.Skin.PBS.RHip.RW	ERX1166781
10143.004.5.3.2013.Skin.PBS.RBicep.VW	ERX1166235
10143.004.5.3.2013.Soil.LHip.SiteC	ERX1166244
10143.004.5.15.2013.Skin.RHip.RD	ERX1166158
10143.004.5.3.2013.Skin.RHip.RD	ERX1166239
10143.004.4.25.2013.Skin.PBS.Groin.UW	ERX1166007
10143.004.5.27.2013.Skin.PBS.RLateral.WW	ERX1166212
10143.004.4.25.2013.Skin.RLateral.WD	ERX1166018
10143.016.6.10.2013.Soil.Groin.SiteE	ERX1166868
10143.016.5.11.2013.Skin.RBicep.VD	ERX1166595
10143.016.5.3.2013.Skin.PBS.LHip.SW	ERX1166749
10143.004.5.15.2013.Skin.RBicep.VD	ERX1166157
10143.016.6.10.2013.Skin.PBS.LHip.SW	ERX1166859
10143.016.5.27.2013.Skin.RBicep.VD	ERX1166727
10143.004.5.23.2013.Soil.Groin.SiteE	ERX1166195
10143.004.5.9.2013.Skin.Head.QD	ERX1166299
10143.004.6.10.2013.Skin.PBS.LBicep.XW	ERX1166328
10143.016.4.19.2013.Skin.PBS.LLateral.YW	ERX1166399
10143.016.4.27.2013.Skin.Lknee.TD	ERX1166501
10143.016.4.19.2013.Soil.RHip.SiteB	ERX1166411
10143.004.4.19.2013.Skin.PBS.RBicep.VW	ERX1165938
10143.004.5.9.2013.Skin.PBS.RLateral.WW	ERX1166312
10143.004.5.11.2013.Skin.PBS.Groin.UW	ERX1166107
10143.004.4.23.2013.Skin.LBicep.XD	ERX1165978
10143.004.4.29.2013.Skin.PBS.LKnee.TW	ERX1166061
10143.004.7.8.2013.Skin.LLateral.YD	ERX1166347
10143.016.5.23.2013.Skin.PBS.LLateral.YW	ERX1166697
10143.004.5.11.2013.Soil.Head.SiteA	ERX1166120
10143.004.5.13.2013.Skin.PBS.RBicep.VW	ERX1166136
10143.004.6.10.2013.Soil.LArmpit.SiteF	ERX1166340
10143.016.5.23.2013.Soil.Groin.SiteE	ERX1166704
10143.016.4.17.2013.Soil.ctrl.ctrlA	ERX1166388
10143.016.4.17.2013.Soil.ctrl.ctrlB	ERX1166389
10143.016.4.17.2013.Soil.ctrl.ctrlC	ERX1166390
10143.004.5.3.2013.Soil.LKnee.SiteD	ERX1166245
10143.016.4.21.2013.Skin.RLateral.WD	ERX1166432
10143.016.5.27.2013.Skin.PBS.RLateral.WW	ERX1166726
10143.016.5.23.2013.Skin.Head.QD	ERX1166688
10143.016.5.5.2013.Skin.PBS.RLateral.WW	ERX1166782
10143.016.4.29.2013.Skin.RBicep.VD	ERX1166539
10143.004.4.19.2013.Skin.LHip.SD	ERX1165932
10143.016.4.21.2013.Soil.LArmpit.SiteF	ERX1166435
10143.016.4.29.2013.Soil.LHip.SiteC	ERX1166545
10143.004.5.3.2013.Skin.PBS.RHip.RW	ERX1166236
10143.004.4.29.2013.Soil.LKnee.SiteD	ERX1166073
10143.016.5.1.2013.Skin.RBicep.VD	ERX1166567
10143.016.5.3.2013.Soil.Head.SiteA	ERX1166759
10143.016.5.5.2013.Skin.PBS.LKnee.TW	ERX1166778
10143.016.4.27.2013.Skin.PBS.LBicep.XW	ERX1166504
10143.004.4.23.2013.Soil.RHip.SiteB	ERX1166000
10143.016.4.23.2013.Soil.LKnee.SiteD	ERX1166462
10143.016.5.19.2013.Soil.ctrl.ctrlB	ERX1166686
10143.016.4.17.2013.Soil.Head.SiteA	ERX1166381
10143.016.5.15.2013.Soil.ctrl.ctrlB	ERX1166660
10143.016.7.8.2013.Skin.LBicep.XD	ERX1166879
10143.016.5.1.2013.Soil.RArmpit.SiteG	ERX1166575
10143.016.5.15.2013.Soil.ctrl.ctrlA	ERX1166659
10143.004.5.15.2013.Skin.Head.QD	ERX1166147
10143.004.4.29.2013.Skin.PBS.RBicep.VW	ERX1166063
10143.016.5.23.2013.Skin.LLateral.YD	ERX1166691
10143.016.5.9.2013.Skin.PBS.Head.QW	ERX1166831
10143.004.7.8.2013.Soil.LKnee.SiteD	ERX1166361
10143.016.5.19.2013.Skin.PBS.RHip.RW	ERX1166673
10143.004.4.19.2013.Soil.LHip.SiteC	ERX1165947
10143.016.4.17.2013.Skin.Groin.UD	ERX1166364
10143.016.4.21.2013.Skin.Groin.UD	ERX1166415
10143.004.5.1.2013.Skin.RLateral.WD	ERX1166093
10143.004.4.25.2013.Skin.PBS.LHip.SW	ERX1166010
10143.016.5.27.2013.Skin.LLateral.YD	ERX1166717
10143.004.5.27.2013.Skin.PBS.LLateral.YW	ERX1166209
10143.016.5.11.2013.Soil.Head.SiteA	ERX1166599
10143.016.4.25.2013.Skin.PBS.LKnee.TW	ERX1166478
10143.004.5.27.2013.Soil.Groin.SiteE	ERX1166216
10143.016.7.8.2013.Skin.PBS.RBicep.VW	ERX1166886
10143.004.5.23.2013.Skin.Head.QD	ERX1166185
10143.004.4.21.2013.Soil.Groin.SiteE	ERX1165969
10143.004.5.13.2013.Skin.PBS.LKnee.TW	ERX1166135
10143.004.7.8.2013.Skin.RHip.RD	ERX1166355
10143.016.5.1.2013.Skin.Lknee.TD	ERX1166557
10143.016.4.27.2013.Soil.LHip.SiteC	ERX1166517
10143.016.5.23.2013.Skin.LHip.SD	ERX1166690
10143.004.4.27.2013.Soil.RArmpit.SiteG	ERX1166049
10143.004.4.23.2013.Skin.PBS.RBicep.VW	ERX1165988
10143.004.4.23.2013.Skin.RLateral.WD	ERX1165993
10143.004.5.27.2013.Skin.PBS.LKnee.TW	ERX1166208
10143.016.5.19.2013.Skin.PBS.LBicep.XW	ERX1166668
10143.004.4.17.2013.Skin.LLateral.YD	ERX1165909
10143.004.5.19.2013.Soil.LHip.SiteC	ERX1166181
10143.016.5.11.2013.Soil.LArmpit.SiteF	ERX1166600
10143.016.5.7.2013.Soil.RArmpit.SiteG	ERX1166819
10143.016.5.3.2013.Skin.PBS.RHip.RW	ERX1166753
10143.016.5.3.2013.Skin.Head.QD	ERX1166741
10143.016.6.10.2013.Skin.LHip.SD	ERX1166854
10143.004.5.9.2013.Skin.PBS.RHip.RW	ERX1166311
10143.004.4.17.2013.Skin.Head.QD	ERX1165906
