_1_KT	AvgSpotLen	BioSample	Experiment	Instrument	Lat	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Max_Elev	Min_Elev	NH4_N	NO3_N	PH	Plant_rich	Precip	ReleaseDate	Run	SRA_Sample	Sample_Name	TC	TN	Temp	collection_date	geo_loc_name	lat_lon	moisture	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	host	isolation_source
43.12612667	254	SAMN04417197	SRX1806238	Illumina MiSeq	40	SINGLE	NI50W_16S	2016-05-31	13	6	3798	2895	27.13	2.481	5.01	5	550	2016-06-01	SRR3607384	SRS1254007	NI50W	6.91	0.21	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	18.97	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	260	SAMN04417197	SRX1811869	Illumina MiSeq	40	SINGLE	NI50W_ITS	2016-06-01	12	5	3798	2895	27.13	2.481	5.01	5	550	2016-06-02	SRR3613641	SRS1254007	NI50W	6.91	0.21	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	18.97	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417196	SRX1537149	Illumina MiSeq	40	PAIRED	NI50S_nifH	2016-01-21	30	18	3798	2895	13.85	1.513	5.22	5	550	2016-03-17	SRR3108840	SRS1254008	NI50S	4.05	0.16	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	25.42	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	253	SAMN04417196	SRX1806254	Illumina MiSeq	40	SINGLE	NI50S_16S	2016-05-31	12	6	3798	2895	13.85	1.513	5.22	5	550	2016-06-01	SRR3607506	SRS1254008	NI50S	4.05	0.16	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	25.42	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	258	SAMN04417196	SRX1811886	Illumina MiSeq	40	SINGLE	NI50S_ITS	2016-06-01	10	4	3798	2895	13.85	1.513	5.22	5	550	2016-06-02	SRR3613642	SRS1254008	NI50S	4.05	0.16	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	25.42	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417195	SRX1537148	Illumina MiSeq	40	PAIRED	NI50N_nifH	2016-01-21	29	17	3798	2895	41.66	5.819	4.45	5	550	2016-03-17	SRR3108839	SRS1254009	NI50N	26.36	0.81	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	10.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	253	SAMN04417195	SRX1806255	Illumina MiSeq	40	SINGLE	NI50N_16S	2016-05-31	11	5	3798	2895	41.66	5.819	4.45	5	550	2016-06-01	SRR3607518	SRS1254009	NI50N	26.36	0.81	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	10.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	300	SAMN04417195	SRX1811894	Illumina MiSeq	40	SINGLE	NI50N_ITS	2016-06-01	18	8	3798	2895	41.66	5.819	4.45	5	550	2016-06-02	SRR3613643	SRS1254009	NI50N	26.36	0.81	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	10.73	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417194	SRX1537147	Illumina MiSeq	40	PAIRED	NI50E_nifH	2016-01-21	26	16	3798	2895	71.69	1.675	4.3	5	550	2016-03-17	SRR3108838	SRS1254010	NI50E	24.83	0.68	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	14.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	253	SAMN04417194	SRX1806261	Illumina MiSeq	40	SINGLE	NI50E_16S	2016-05-31	7	3	3798	2895	71.69	1.675	4.3	5	550	2016-06-01	SRR3607519	SRS1254010	NI50E	24.83	0.68	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	14.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	275	SAMN04417194	SRX1811902	Illumina MiSeq	40	SINGLE	NI50E_ITS	2016-06-01	9	4	3798	2895	71.69	1.675	4.3	5	550	2016-06-02	SRR3613644	SRS1254010	NI50E	24.83	0.68	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	14.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	502	SAMN04417193	SRX1537146	Illumina MiSeq	40	PAIRED	NI200W_nifH	2016-01-21	36	23	3798	2895	20.35	0.5564	5.53	5	550	2016-03-17	SRR3108837	SRS1254011	NI200W	6.24	0.2	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	24.5	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	253	SAMN04417193	SRX1806266	Illumina MiSeq	40	SINGLE	NI200W_16S	2016-05-31	8	4	3798	2895	20.35	0.5564	5.53	5	550	2016-06-01	SRR3607520	SRS1254011	NI200W	6.24	0.2	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	24.5	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
43.12612667	255	SAMN04417193	SRX1811911	Illumina MiSeq	40	SINGLE	NI200W_ITS	2016-06-01	15	6	3798	2895	20.35	0.5564	5.53	5	550	2016-06-02	SRR3613645	SRS1254011	NI200W	6.24	0.2	-4	15-Aug-2012	USA: Colorado	39.99 N 105.38 W	24.5	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417156	SRX1537178	Illumina MiSeq	42	PAIRED	HC_nifH	2016-01-21	40	24	417	208	24.71	0.7352	4	25	1066	2016-03-17	SRR3108868	SRS1254012	HC	11.99	0.42	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417156	SRX1806321	Illumina MiSeq	42	SINGLE	HC_16S	2016-05-31	14	7	417	208	24.71	0.7352	4	25	1066	2016-06-01	SRR3607737	SRS1254012	HC	11.99	0.42	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	277	SAMN04417156	SRX1812184	Illumina MiSeq	42	SINGLE	HC_ITS	2016-06-01	6	2	417	208	24.71	0.7352	4	25	1066	2016-06-02	SRR3613695	SRS1254012	HC	11.99	0.42	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	33.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417154	SRX1537176	Illumina MiSeq	42	PAIRED	H50S_nifH	2016-01-21	32	20	417	208	40.85	0.905	3.72	25	1066	2016-03-17	SRR3108866	SRS1254013	H50S	17.46	0.6	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	31.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417154	SRX1806323	Illumina MiSeq	42	SINGLE	H50S_16S	2016-05-31	15	7	417	208	40.85	0.905	3.72	25	1066	2016-06-01	SRR3607741	SRS1254013	H50S	17.46	0.6	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	31.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	275	SAMN04417154	SRX1812196	Illumina MiSeq	42	SINGLE	H50S_ITS	2016-06-01	15	7	417	208	40.85	0.905	3.72	25	1066	2016-06-02	SRR3613697	SRS1254013	H50S	17.46	0.6	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	31.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417153	SRX1537175	Illumina MiSeq	42	PAIRED	H50N_nifH	2016-01-21	32	19	417	208	64.23	0.8999	3.61	25	1066	2016-03-17	SRR3108865	SRS1254014	H50N	28.95	0.92	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.39	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417153	SRX1806324	Illumina MiSeq	42	SINGLE	H50N_16S	2016-05-31	16	8	417	208	64.23	0.8999	3.61	25	1066	2016-06-01	SRR3607742	SRS1254014	H50N	28.95	0.92	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.39	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	268	SAMN04417153	SRX1812197	Illumina MiSeq	42	SINGLE	H50N_ITS	2016-06-01	7	3	417	208	64.23	0.8999	3.61	25	1066	2016-06-02	SRR3613698	SRS1254014	H50N	28.95	0.92	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.39	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417155	SRX1537177	Illumina MiSeq	42	PAIRED	H50W_nifH	2016-01-21	30	19	417	208	17	0.9416	4.04	25	1066	2016-03-17	SRR3108867	SRS1254015	H50W	8.93	0.3	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417155	SRX1806322	Illumina MiSeq	42	SINGLE	H50W_16S	2016-05-31	7	3	417	208	17	0.9416	4.04	25	1066	2016-06-01	SRR3607739	SRS1254015	H50W	8.93	0.3	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	285	SAMN04417155	SRX1812190	Illumina MiSeq	42	SINGLE	H50W_ITS	2016-06-01	10	4	417	208	17	0.9416	4.04	25	1066	2016-06-02	SRR3613696	SRS1254015	H50W	8.93	0.3	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	24.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417152	SRX1537174	Illumina MiSeq	42	PAIRED	H50E_nifH	2016-01-21	35	22	417	208	94.91	0.8081	4.7	25	1066	2016-03-17	SRR3108864	SRS1254016	H50E	35.21	1.38	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	55.15	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417152	SRX1806325	Illumina MiSeq	42	SINGLE	H50E_16S	2016-05-31	7	3	417	208	94.91	0.8081	4.7	25	1066	2016-06-01	SRR3607743	SRS1254016	H50E	35.21	1.38	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	55.15	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	278	SAMN04417152	SRX1812198	Illumina MiSeq	42	SINGLE	H50E_ITS	2016-06-01	10	4	417	208	94.91	0.8081	4.7	25	1066	2016-06-02	SRR3613699	SRS1254016	H50E	35.21	1.38	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	55.15	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417151	SRX1537173	Illumina MiSeq	42	PAIRED	H200W_nifH	2016-01-21	30	19	417	208	42.43	0.9283	3.44	25	1066	2016-03-17	SRR3108863	SRS1254017	H200W	24.32	0.58	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.26	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417151	SRX1806326	Illumina MiSeq	42	SINGLE	H200W_16S	2016-05-31	9	4	417	208	42.43	0.9283	3.44	25	1066	2016-06-01	SRR3607744	SRS1254017	H200W	24.32	0.58	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.26	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	291	SAMN04417151	SRX1812199	Illumina MiSeq	42	SINGLE	H200W_ITS	2016-06-01	13	5	417	208	42.43	0.9283	3.44	25	1066	2016-06-02	SRR3613700	SRS1254017	H200W	24.32	0.58	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	45.26	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417150	SRX1537172	Illumina MiSeq	42	PAIRED	H200S_nifH	2016-01-21	27	16	417	208	59.85	0.8642	3.78	25	1066	2016-03-17	SRR3108862	SRS1254018	H200S	20.9	0.71	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	39.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417150	SRX1806327	Illumina MiSeq	42	SINGLE	H200S_16S	2016-05-31	14	7	417	208	59.85	0.8642	3.78	25	1066	2016-06-01	SRR3607746	SRS1254018	H200S	20.9	0.71	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	39.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	275	SAMN04417150	SRX1812200	Illumina MiSeq	42	SINGLE	H200S_ITS	2016-06-01	6	2	417	208	59.85	0.8642	3.78	25	1066	2016-06-02	SRR3613701	SRS1254018	H200S	20.9	0.71	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	39.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417149	SRX1537171	Illumina MiSeq	42	PAIRED	H200N_nifH	2016-01-21	32	19	417	208	49.9	0.8791	3.77	25	1066	2016-03-17	SRR3108861	SRS1254019	H200N	28.08	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	41.54	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417149	SRX1806328	Illumina MiSeq	42	SINGLE	H200N_16S	2016-05-31	16	8	417	208	49.9	0.8791	3.77	25	1066	2016-06-01	SRR3607747	SRS1254019	H200N	28.08	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	41.54	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	274	SAMN04417149	SRX1812201	Illumina MiSeq	42	SINGLE	H200N_ITS	2016-06-01	15	6	417	208	49.9	0.8791	3.77	25	1066	2016-06-02	SRR3613702	SRS1254019	H200N	28.08	0.68	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	41.54	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417148	SRX1537170	Illumina MiSeq	42	PAIRED	H200E_nifH	2016-01-21	49	31	417	208	23.05	0.8927	4.19	25	1066	2016-03-17	SRR3108860	SRS1254020	H200E	8.9	0.32	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417148	SRX1806369	Illumina MiSeq	42	SINGLE	H200E_16S	2016-05-31	10	5	417	208	23.05	0.8927	4.19	25	1066	2016-06-01	SRR3607748	SRS1254020	H200E	8.9	0.32	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	293	SAMN04417148	SRX1812202	Illumina MiSeq	42	SINGLE	H200E_ITS	2016-06-01	13	5	417	208	23.05	0.8927	4.19	25	1066	2016-06-02	SRR3613703	SRS1254020	H200E	8.9	0.32	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	18.25	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417147	SRX1537169	Illumina MiSeq	42	PAIRED	H1W_nifH	2016-01-21	49	30	417	208	33.97	1.03	3.78	25	1066	2016-03-17	SRR3108859	SRS1254021	H1W	16.28	0.47	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	254	SAMN04417147	SRX1806370	Illumina MiSeq	42	SINGLE	H1W_16S	2016-05-31	11	5	417	208	33.97	1.03	3.78	25	1066	2016-06-01	SRR3607751	SRS1254021	H1W	16.28	0.47	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	281	SAMN04417147	SRX1812203	Illumina MiSeq	42	SINGLE	H1W_ITS	2016-06-01	17	7	417	208	33.97	1.03	3.78	25	1066	2016-06-02	SRR3613704	SRS1254021	H1W	16.28	0.47	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	29.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	502	SAMN04417146	SRX1537168	Illumina MiSeq	42	PAIRED	H1S_nifH	2016-01-21	53	34	417	208	19.48	0.7176	3.7	25	1066	2016-03-17	SRR3108858	SRS1254022	H1S	8.65	0.31	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	35.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	253	SAMN04417146	SRX1806371	Illumina MiSeq	42	SINGLE	H1S_16S	2016-05-31	9	4	417	208	19.48	0.7176	3.7	25	1066	2016-06-01	SRR3607752	SRS1254022	H1S	8.65	0.31	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	35.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.43188598	269	SAMN04417146	SRX1812204	Illumina MiSeq	42	SINGLE	H1S_ITS	2016-06-01	5	2	417	208	19.48	0.7176	3.7	25	1066	2016-06-02	SRR3613705	SRS1254022	H1S	8.65	0.31	7	10-Aug-2012	USA: Massachusetts	42.53 N 72.19 W	35.87	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417167	SRX1537189	Illumina MiSeq	18	PAIRED	L1S_nifH	2016-01-21	35	22	1075	350	23.75	2.054	5.57	93	3460	2016-03-17	SRR3108879	SRS1254023	L1S	4.82	0.26	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	43.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417167	SRX1806310	Illumina MiSeq	18	SINGLE	L1S_16S	2016-05-31	10	5	1075	350	23.75	2.054	5.57	93	3460	2016-06-01	SRR3607725	SRS1254023	L1S	4.82	0.26	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	43.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	283	SAMN04417167	SRX1812109	Illumina MiSeq	18	SINGLE	L1S_ITS	2016-06-01	3	1	1075	350	23.75	2.054	5.57	93	3460	2016-06-02	SRR3613684	SRS1254023	L1S	4.82	0.26	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	43.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417166	SRX1537188	Illumina MiSeq	18	PAIRED	L1N_nifH	2016-01-21	32	20	1075	350	30.02	2.002	5.19	93	3460	2016-03-17	SRR3108878	SRS1254024	L1N	5.89	0.38	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.75	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417166	SRX1806311	Illumina MiSeq	18	SINGLE	L1N_16S	2016-05-31	11	5	1075	350	30.02	2.002	5.19	93	3460	2016-06-01	SRR3607726	SRS1254024	L1N	5.89	0.38	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.75	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	279	SAMN04417166	SRX1812116	Illumina MiSeq	18	SINGLE	L1N_ITS	2016-06-01	10	4	1075	350	30.02	2.002	5.19	93	3460	2016-06-02	SRR3613685	SRS1254024	L1N	5.89	0.38	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.75	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417165	SRX1537187	Illumina MiSeq	18	PAIRED	L1E_nifH	2016-01-21	33	20	1075	350	18.27	1.901	5.43	93	3460	2016-03-17	SRR3108877	SRS1254025	L1E	3.22	0.24	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.64	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417165	SRX1806312	Illumina MiSeq	18	SINGLE	L1E_16S	2016-05-31	8	4	1075	350	18.27	1.901	5.43	93	3460	2016-06-01	SRR3607727	SRS1254025	L1E	3.22	0.24	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.64	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
